ONTOLOGY,ID,Description,NES,setSize,pvalue,p.adjust,core_enrichment
BP,GO:0022412,cellular process involved in reproduction in multicellular organism,-1.1778740165891268,14,0.29098360655737704,0.9647569915829487,CELF1/BNC1/AGFG1/AGO4/MAST2/TGFBR1/OSBP2/CYP26B1/PLA2G3
CC,GO:0043005,neuron projection,1.1386780832792267,39,0.29277566539923955,0.9647569915829487,PCDHB13/NPBWR1/APOD/PDE4B/RGS17/RIC3/VAMP7/VAMP7
BP,GO:0043412,macromolecule modification,-1.09877444719976,166,0.29515418502202645,0.9647569915829487,ARNT/HMG20A/FUT1/MAST2/USP31/DTX3L/MTMR6/KLHDC10/RNF180/PPP1R14A/MAP4K5/ADCY9/KDM7A/ADCY7/NEDD4/CDKL1/CDK6/MAP4K2/CAMKK1/PRKAR2A/FKBP9/TGFBR1/USP46/ZDHHC18/ASXL2/MKNK2/TRMT2B/PPP1R14C/HTATIP2/PHLPP2/PTPRB/RAP2A/SUMF1/ZMYND11/POMK/EDEM1/DOHH/ACVR2B/EGLN3/RPS6KA1/P4HB/PADI3/PRKAA2/TAB1/ST6GALNAC6/CCNB3
CC,GO:0005770,late endosome,1.1356625350850433,13,0.2952755905511811,0.9647569915829487,VAMP7/VAMP7/CTNS/RAB7A/TMEM25/CHMP1B/YIPF2/STARD3NL/SNX14/AP5M1/MTM1/ANKRD27/VPS4A
BP,GO:0009968,negative regulation of signal transduction,1.1347408816520301,39,0.2965779467680608,0.9647569915829487,NDRG4/DDIT4L/APOD/RGS17/SESN1/MET/PDCD6/DUSP10/BAX/VGLL4/GBA/MCL1/YTHDF3/RAB7A/TMEM25/MAPKAP1/TRIAP1
BP,GO:0010648,negative regulation of cell communication,1.1347408816520301,39,0.2965779467680608,0.9647569915829487,NDRG4/DDIT4L/APOD/RGS17/SESN1/MET/PDCD6/DUSP10/BAX/VGLL4/GBA/MCL1/YTHDF3/RAB7A/TMEM25/MAPKAP1/TRIAP1
BP,GO:0023057,negative regulation of signaling,1.1347408816520301,39,0.2965779467680608,0.9647569915829487,NDRG4/DDIT4L/APOD/RGS17/SESN1/MET/PDCD6/DUSP10/BAX/VGLL4/GBA/MCL1/YTHDF3/RAB7A/TMEM25/MAPKAP1/TRIAP1
BP,GO:0010035,response to inorganic substance,1.1336190241564812,17,0.2992125984251969,0.9647569915829487,ADCY1/MET/CLDN1/PDCD6/AKR1C3
BP,GO:0044281,small molecule metabolic process,-1.104493623994677,69,0.3010752688172043,0.9647569915829487,ACAD11/NUDT15/GCLM/UBIAD1/PLCD4/UAP1/PCBD1/LBR/OMA1/HAS3/CMPK1/PRKAA2/ARG2/CYP26B1/PLA2G3
BP,GO:0002520,immune system development,-1.1419013676185037,22,0.3031578947368421,0.9647569915829487,TOB2/CDK6/TGFBR1/MKNK2/LBR/CYP26B1/IL7R
BP,GO:0008285,negative regulation of cell population proliferation,1.1255006471758073,28,0.3032015065913371,0.9647569915829487,CLDN3/NDRG4/APOD/CDKN1A/RBPJ/DUSP10/BAX/VGLL4/NUPR1
BP,GO:0009893,positive regulation of metabolic process,-1.0872972739183633,154,0.3036529680365297,0.9647569915829487,IL1RAP/MAP4K5/ADCY9/KDM7A/ADCY7/GABPB2/NEDD4/SS18L2/CDK6/MAP4K2/CAMKK1/CRADD/PRKAR2A/TGFBR1/MICAL2/ASXL2/SAMD4A/HTATIP2/RAP2A/ARNT2/PCBD1/EDEM1/OMA1/ACVR2B/HAS3/EGLN3/RPS6KA1/PRKAA2/EIF5A2/CYP26B1/CRLF3/TAB1/IL7R/PLA2G3
MF,GO:0005543,phospholipid binding,-1.1726257657685892,15,0.30505050505050507,0.9647569915829487,SNX14/SNX24/WDFY3/MTM1/NUP62/MYO1B/SBF2/APPL2/KIF16B/ANXA7/PLEKHA1/SNX4
BP,GO:0045321,leukocyte activation,-1.1165883448412746,37,0.3075313807531381,0.9647569915829487,PYGL/NEDD4/SNX4/CDK6/SLC7A1/PTPRB/ARG2/CYP26B1/IL7R/PLA2G3
BP,GO:0043405,regulation of MAP kinase activity,-1.129062082529221,12,0.3090909090909091,0.9647569915829487,MAP4K5/MAP4K2/TGFBR1/TAB1
BP,GO:0048511,rhythmic process,1.1335281161406914,10,0.31094049904030713,0.9647569915829487,ADCY1/NHLH2
BP,GO:0008610,lipid biosynthetic process,-1.1054772645823179,37,0.3117154811715481,0.9647569915829487,AGPS/PIGB/PRKAG2/MTM1/MTMR12/VDR/PIK3CA/PIGN/SGMS2/CSNK2A2/LPIN3/MYO5A/INPPL1/MTMR3/LPGAT1/LPCAT2/MTMR6/PLEKHA1/FITM2/DDHD1/LBR/DDHD2/PRKAA2/ST6GALNAC6/PLA2G3
MF,GO:0016740,transferase activity,-1.0940944394401588,96,0.3137254901960784,0.9647569915829487,LPCAT2/FUT1/MAST2/DTX3L/RNF180/PYGL/LANCL1/MAP4K5/NEDD4/CDKL1/CDK6/MAP4K2/CAMKK1/TGFBR1/ZDHHC18/MKNK2/TRMT2B/UBIAD1/HTATIP2/UAP1/POMK/ACVR2B/HAS3/CMPK1/RPS6KA1/PRKAA2/ST6GALNAC6
BP,GO:0050890,cognition,1.1260340705598906,11,0.3137254901960784,0.9647569915829487,ADCY1/NDRG4/C12orf57
CC,GO:0005622,intracellular,-1.0920522743260046,472,0.3142857142857143,0.9647569915829487,SNX4/SS18L2/CDK6/STARD13/KLF11/MAP4K2/CAMKK1/CRADD/DDHD1/WWC2/PRKAR2A/NHS/DNAL4/FKBP9/TGFBR1/TUBAL3/ACAD11/USP46/ZDHHC18/NUDT15/RBSN/ARSK/MAPKBP1/CLASP2/MICAL2/ASXL2/SAMD4A/GCLM/MKNK2/PPP1R14C/CNNM4/UBIAD1/HTATIP2/LRRC8B/PHLPP2/PLCD4/PTPRB/CEP128/RAP2A/SUMF1/UAP1/ZMYND11/LGALSL/MICALCL/OSBP2/RASGRP2/ANO1/ARNT2/LIX1L/SCARA3/PCBD1/EDEM1/DOHH/LBR/OMA1/ACVR2B/HAS3/CMPK1/EGLN3/PM20D2/RPS6KA1/P4HB/FCF1/PADI3/DDHD2/SDC1/TPM4/PRKAA2/SCML1/EIF5A2/RAB15/ARG2/CYP26B1/CRLF3/TAB1/ZNF367/ST6GALNAC6/RHEBL1/IL7R/PLA2G3/CAPN6/CCNB3
BP,GO:0098609,cell-cell adhesion,1.1370685946003194,25,0.3159922928709056,0.9647569915829487,PCDHB13/CLDN3/CLDN9/CLDN1
CC,GO:0061695,"transferase complex, transferring phosphorus-containing groups",-1.1244772206916376,21,0.31645569620253167,0.9647569915829487,CDK6/PRKAR2A/TGFBR1/ACVR2B/CCNB3
BP,GO:0032940,secretion by cell,-1.1038953354938756,33,0.3173277661795407,0.9647569915829487,MYO18A/MPC2/PYGL/SNX4/CLASP2/PTPRB/ANO1/ACVR2B/SDC1/RAB15/PLA2G3
BP,GO:0140352,export from cell,-1.1038953354938756,33,0.3173277661795407,0.9647569915829487,MYO18A/MPC2/PYGL/SNX4/CLASP2/PTPRB/ANO1/ACVR2B/SDC1/RAB15/PLA2G3
BP,GO:0042127,regulation of cell population proliferation,1.1207704885646879,51,0.3177570093457944,0.9647569915829487,CLDN3/NDRG4/TOX/APOD/CLDN1/PDCD6/AKR1C3/CDKN1A/MARCKSL1/CCND3/PYGO2/RBPJ/DUSP10/BAX/VGLL4/NUPR1
BP,GO:0050896,response to stimulus,-1.078588080963194,250,0.3177570093457944,0.9647569915829487,KLHDC10/ANXA7/PLEKHA1/CYTH1/PPP1R14A/STAC/PYGL/LANCL1/IL1RAP/MAP4K5/ADCY9/ADCY7/NEDD4/SNX4/CDK6/STARD13/KLF11/MAP4K2/CAMKK1/CRADD/WWC2/PRKAR2A/TGFBR1/USP46/NUDT15/RBSN/MAPKBP1/CLASP2/ASXL2/GCLM/MKNK2/CNNM4/UBIAD1/PHLPP2/PLCD4/PTPRB/RAP2A/ZMYND11/RASGRP2/ANO1/ARNT2/SCARA3/EDEM1/OMA1/ACVR2B/EGLN3/RPS6KA1/P4HB/DDHD2/SDC1/PRKAA2/RAB15/ARG2/CYP26B1/CRLF3/TAB1/RHEBL1/IL7R/PLA2G3
BP,GO:0090407,organophosphate biosynthetic process,-1.0994529180818366,33,0.31941544885177453,0.9647569915829487,PIGB/PRKAG2/MTM1/MTMR12/PIK3CA/PIGN/SGMS2/CSNK2A2/LPIN3/INPPL1/MTMR3/LPGAT1/LPCAT2/MPC2/MTMR6/PLEKHA1/PYGL/ADCY9/ADCY7/FITM2/DDHD1/CMPK1/DDHD2
BP,GO:0052547,regulation of peptidase activity,1.122466718919745,11,0.3196078431372549,0.9647569915829487,CLDN3/PDCD6/CARD9/PIDD1/BAX
BP,GO:0014706,striated muscle tissue development,1.0970591299749122,13,0.32677165354330706,0.9647569915829487,NDRG4/ALPK3/RBPJ/VGLL4/NUPR1
BP,GO:0060537,muscle tissue development,1.0970591299749122,13,0.32677165354330706,0.9647569915829487,NDRG4/ALPK3/RBPJ/VGLL4/NUPR1
MF,GO:0003924,GTPase activity,-1.1226099516826218,11,0.32723577235772355,0.9647569915829487,TUBAL3/RAP2A/RAB15/RHEBL1
MF,GO:0003700,DNA-binding transcription factor activity,1.1132080905351132,23,0.32887189292543023,0.9647569915829487,NHLH2/FOXQ1/GABPA/RBPJ/KDM3A/GLMP/HMBOX1/ZNF48/GLI4/ZNF85/ZHX1/GTF2IRD2/ZNF226
MF,GO:0004721,phosphoprotein phosphatase activity,-1.0993642494425402,12,0.33131313131313134,0.9647569915829487,MTMR3/SSH2/MTMR6/PHLPP2/PTPRB/TAB1
BP,GO:0010769,regulation of cell morphogenesis involved in differentiation,-1.1000970832981376,12,0.33131313131313134,0.9647569915829487,NEDD4/SS18L2/RAP2A/P4HB
MF,GO:0038023,signaling receptor activity,-1.1005305709314952,12,0.33131313131313134,0.9647569915829487,LANCL1/IL1RAP/TGFBR1/PTPRB/ACVR2B/IL7R
MF,GO:0060089,molecular transducer activity,-1.1005305709314952,12,0.33131313131313134,0.9647569915829487,LANCL1/IL1RAP/TGFBR1/PTPRB/ACVR2B/IL7R
BP,GO:0046903,secretion,-1.0754484902629438,34,0.3333333333333333,0.9647569915829487,MYO18A/MPC2/PYGL/SNX4/CLASP2/PTPRB/ANO1/ACVR2B/SDC1/RAB15/PLA2G3
BP,GO:0051603,proteolysis involved in cellular protein catabolic process,-1.1197281214709802,25,0.3333333333333333,0.9647569915829487,MTM1/NGLY1/VPS4A/RC3H2/RNF168/USP28/BTRC/KLHL42/CSNK2A2/USP31/DTX3L/RNF180/NEDD4/USP46/NUDT15/EDEM1/OMA1
BP,GO:0009314,response to radiation,1.1146034160860492,20,0.33460803059273425,0.9647569915829487,NDRG4/ERCC5/CDKN1A/CIRBP/CTNS/BAX/INIP/FBXL12/TRIAP1/CDS1/CDK5
BP,GO:0043009,chordate embryonic development,1.1167782544051439,18,0.3359223300970874,0.9647569915829487,PDCD6/TAPT1/CMTM3/GABPA/RBPJ/MED21/TBL1XR1/SMIM14
CC,GO:0043230,extracellular organelle,1.0789155114497784,58,0.3365019011406844,0.9647569915829487,ALDH1L1/ADCY1/UPK2/APOD/CMBL/PDCD6/AKR1C3/MARCKSL1/ACTA2/VAMP7/VAMP7/IDUA/CTNS/ZNHIT6/BAX/GGACT/GBA/GNPTG/FTL/RAB7A/PGM1
CC,GO:0070062,extracellular exosome,1.0789155114497784,58,0.3365019011406844,0.9647569915829487,ALDH1L1/ADCY1/UPK2/APOD/CMBL/PDCD6/AKR1C3/MARCKSL1/ACTA2/VAMP7/VAMP7/IDUA/CTNS/ZNHIT6/BAX/GGACT/GBA/GNPTG/FTL/RAB7A/PGM1
CC,GO:1903561,extracellular vesicle,1.0789155114497784,58,0.3365019011406844,0.9647569915829487,ALDH1L1/ADCY1/UPK2/APOD/CMBL/PDCD6/AKR1C3/MARCKSL1/ACTA2/VAMP7/VAMP7/IDUA/CTNS/ZNHIT6/BAX/GGACT/GBA/GNPTG/FTL/RAB7A/PGM1
MF,GO:0004888,transmembrane signaling receptor activity,-1.132083520941474,10,0.3367983367983368,0.9647569915829487,LANCL1/IL1RAP/TGFBR1/PTPRB/ACVR2B/IL7R
BP,GO:0034654,nucleobase-containing compound biosynthetic process,-1.0687491756329517,138,0.33698030634573306,0.9647569915829487,IL1RAP/ADCY9/KDM7A/TOB2/ADCY7/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/NUDT15/MICAL2/ASXL2/HTATIP2/UAP1/ZMYND11/ARNT2/PCBD1/ACVR2B/HAS3/CMPK1/EGLN3/RPS6KA1/SCML1/CRLF3/TAB1/ZNF367/RHEBL1
BP,GO:0006954,inflammatory response,1.1137556533017636,18,0.3378640776699029,0.9647569915829487,ADCY1/APOD/VAMP7/VAMP7/RBPJ/DUSP10/WDR83/GBA/NUPR1/HNRNPA0
BP,GO:0031349,positive regulation of defense response,-1.124020492706213,14,0.33811475409836067,0.9647569915829487,TAB1/PLA2G3
BP,GO:0022008,neurogenesis,1.11035965657883,39,0.33840304182509506,0.9647569915829487,ADCY1/NDRG4/TOX/APOD/MET/C12orf57/VAMP7/VAMP7/RBPJ/NGRN/DUSP10/BAX
BP,GO:0048699,generation of neurons,1.11035965657883,39,0.33840304182509506,0.9647569915829487,ADCY1/NDRG4/TOX/APOD/MET/C12orf57/VAMP7/VAMP7/RBPJ/NGRN/DUSP10/BAX
BP,GO:0001932,regulation of protein phosphorylation,-1.086908907213455,52,0.3398268398268398,0.9647569915829487,MAP4K5/ADCY9/ADCY7/MAP4K2/CAMKK1/PRKAR2A/TGFBR1/PTPRB/RAP2A/ZMYND11/ACVR2B/TAB1/CCNB3
BP,GO:0048585,negative regulation of response to stimulus,-1.0900853338163805,50,0.3404255319148936,0.9647569915829487,ADCY7/NEDD4/CDK6/WWC2/TGFBR1/MAPKBP1/CLASP2/GCLM/PHLPP2/ZMYND11/PRKAA2/ARG2/CYP26B1/IL7R
BP,GO:0043523,regulation of neuron apoptotic process,-1.1132717776402223,11,0.34146341463414637,0.9647569915829487,LANCL1/GCLM/EGLN3/PLA2G3
BP,GO:0051402,neuron apoptotic process,-1.1132717776402223,11,0.34146341463414637,0.9647569915829487,LANCL1/GCLM/EGLN3/PLA2G3
BP,GO:0002696,positive regulation of leukocyte activation,-1.121155355654884,14,0.3422131147540984,0.9647569915829487,SNX4/SLC7A1/IL7R/PLA2G3
BP,GO:0016310,phosphorylation,-1.0615913120683045,96,0.3442265795206972,0.9647569915829487,MAP4K5/ADCY9/ADCY7/CDKL1/CDK6/MAP4K2/CAMKK1/PRKAR2A/TGFBR1/MKNK2/PPP1R14C/HTATIP2/PTPRB/RAP2A/ZMYND11/POMK/ACVR2B/CMPK1/RPS6KA1/PRKAA2/TAB1/CCNB3
BP,GO:0048513,animal organ development,-1.0638915339390902,96,0.3442265795206972,0.9647569915829487,KDM7A/TOB2/NEDD4/CDKL1/CDK6/NHS/TGFBR1/CLASP2/MICAL2/ASXL2/MKNK2/CNNM4/PHLPP2/POMK/ARNT2/LBR/ACVR2B/RPS6KA1/SDC1/ARG2/CYP26B1/TAB1/IL7R
BP,GO:0001501,skeletal system development,-1.1212944225695702,10,0.34511434511434513,0.9647569915829487,INPPL1/PLEKHA1/TGFBR1/ACVR2B/CYP26B1
BP,GO:1901362,organic cyclic compound biosynthetic process,-1.0606457235753861,148,0.34598214285714285,0.9647569915829487,IL1RAP/ADCY9/KDM7A/TOB2/ADCY7/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/NUDT15/MICAL2/ASXL2/HTATIP2/UAP1/ZMYND11/ARNT2/PCBD1/LBR/ACVR2B/HAS3/CMPK1/EGLN3/RPS6KA1/PRKAA2/SCML1/CRLF3/TAB1/ZNF367/RHEBL1
MF,GO:0042802,identical protein binding,-1.069385325660862,62,0.346072186836518,0.9647569915829487,SUMF1/UAP1/ANO1/PCBD1/HAS3/PM20D2/PADI3/SDC1/TPM4/CRLF3
BP,GO:1903706,regulation of hemopoiesis,-1.0821233515195527,12,0.34949494949494947,0.9647569915829487,CARD11/AGO4/ARNT/TOB2/CDK6/CYP26B1/IL7R
BP,GO:0071310,cellular response to organic substance,-1.0748000442578851,80,0.3497854077253219,0.9647569915829487,IL1RAP/ADCY9/ADCY7/NEDD4/KLF11/PRKAR2A/TGFBR1/GCLM/ANO1/EDEM1/ACVR2B/P4HB/SDC1/PRKAA2/RAB15/CYP26B1/TAB1/IL7R
BP,GO:0043087,regulation of GTPase activity,-1.1133222249593615,14,0.35040983606557374,0.9647569915829487,BNIP2/ITGA6/ALS2/DOCK7/ANKRD27/DOCK5/SBF2/ARHGAP12/AGFG1/RIN1/TBC1D22B/STARD13/RASGRP2
BP,GO:0019538,protein metabolic process,-1.0519876665281473,199,0.3511627906976744,0.9647569915829487,ERMP1/MAP4K5/ADCY9/KDM7A/ADCY7/NEDD4/CDKL1/CDK6/MAP4K2/CAMKK1/CRADD/PRKAR2A/FKBP9/TGFBR1/USP46/ZDHHC18/NUDT15/ASXL2/SAMD4A/MKNK2/PPP1R14C/HTATIP2/PHLPP2/PTPRB/RAP2A/SUMF1/ZMYND11/POMK/EDEM1/DOHH/OMA1/ACVR2B/EGLN3/PM20D2/RPS6KA1/P4HB/PADI3/PRKAA2/EIF5A2/TAB1/ST6GALNAC6/CCNB3
BP,GO:0043408,regulation of MAPK cascade,-1.0872513608120862,19,0.35523613963039014,0.9647569915829487,KLHDC10/MAP4K5/MAP4K2/TGFBR1/RAP2A/ZMYND11/TAB1
BP,GO:0051247,positive regulation of protein metabolic process,-1.0629049365516634,68,0.3554603854389722,0.9647569915829487,KLHDC10/RNF180/MAP4K5/ADCY9/ADCY7/NEDD4/MAP4K2/CAMKK1/CRADD/PRKAR2A/TGFBR1/SAMD4A/RAP2A/EDEM1/ACVR2B/EGLN3/PRKAA2/EIF5A2/TAB1
BP,GO:0019219,regulation of nucleobase-containing compound metabolic process,-1.0471321547782624,136,0.3561946902654867,0.9647569915829487,IL1RAP/KDM7A/TOB2/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/MICAL2/ASXL2/SAMD4A/HTATIP2/ZMYND11/ARNT2/PCBD1/ACVR2B/HAS3/EGLN3/RPS6KA1/PRKAA2/SCML1/CRLF3/TAB1/ZNF367/RHEBL1/IL7R
BP,GO:0071396,cellular response to lipid,1.0850898765184347,19,0.3572815533980582,0.9647569915829487,ADCY1/PDE4B/CLDN1/AKR1C3
BP,GO:0010467,gene expression,-1.0483158688238907,188,0.358974358974359,0.9647569915829487,KDM7A/TOB2/ADCY7/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/MAPKBP1/MICAL2/ASXL2/SAMD4A/MKNK2/TRMT2B/HTATIP2/ZMYND11/ARNT2/PCBD1/DOHH/OMA1/ACVR2B/HAS3/EGLN3/RPS6KA1/FCF1/PRKAA2/SCML1/EIF5A2/ARG2/CYP26B1/CRLF3/TAB1/ZNF367/RHEBL1/IL7R
BP,GO:0032270,positive regulation of cellular protein metabolic process,-1.068736234606361,63,0.35913978494623655,0.9647569915829487,KLHDC10/RNF180/MAP4K5/ADCY9/ADCY7/MAP4K2/CAMKK1/CRADD/PRKAR2A/TGFBR1/SAMD4A/RAP2A/EDEM1/ACVR2B/EGLN3/PRKAA2/EIF5A2/TAB1
BP,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,1.0800002321199516,10,0.36084452975047987,0.9647569915829487,MCFD2/PDCD6/VAMP7/VAMP7
BP,GO:0009416,response to light stimulus,1.0860102465571646,18,0.3650485436893204,0.9647569915829487,NDRG4/ERCC5/CDKN1A/CIRBP/CTNS/BAX/FBXL12/TRIAP1/CDS1/CDK5
BP,GO:2001233,regulation of apoptotic signaling pathway,-1.1024060186156894,15,0.3656565656565657,0.9647569915829487,CRADD/TGFBR1/GCLM/ZMYND11/P4HB
BP,GO:0055114,oxidation-reduction process,-1.0714917305567706,39,0.36764705882352944,0.9647569915829487,ACAD11/MICAL2/HTATIP2/SUMF1/PCBD1/DOHH/LBR/EGLN3/P4HB/CYP26B1
CC,GO:0070161,anchoring junction,-1.064183241573588,30,0.37184873949579833,0.9647569915829487,KLF11/PRKAR2A/NHS/TGFBR1/CLASP2/P4HB/CDH20/TPM4
BP,GO:0045017,glycerolipid biosynthetic process,-1.0697927460192491,21,0.37341772151898733,0.9647569915829487,PIGB/MTM1/MTMR12/PIK3CA/PIGN/CSNK2A2/LPIN3/INPPL1/MTMR3/LPCAT2/MTMR6/PLEKHA1/FITM2/DDHD1/DDHD2
MF,GO:0016791,phosphatase activity,-1.0956756234072436,15,0.37373737373737376,0.9647569915829487,MTMR3/MTMR10/SSH2/MTMR6/PHLPP2/PTPRB/TAB1
BP,GO:1903506,regulation of nucleic acid-templated transcription,-1.0452978079559285,115,0.37527593818984545,0.9647569915829487,IL1RAP/KDM7A/TOB2/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/MICAL2/ASXL2/HTATIP2/ZMYND11/ARNT2/PCBD1/ACVR2B/HAS3/EGLN3/RPS6KA1/SCML1/CRLF3/TAB1/ZNF367/RHEBL1
BP,GO:2001141,regulation of RNA biosynthetic process,-1.0452978079559285,115,0.37527593818984545,0.9647569915829487,IL1RAP/KDM7A/TOB2/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/MICAL2/ASXL2/HTATIP2/ZMYND11/ARNT2/PCBD1/ACVR2B/HAS3/EGLN3/RPS6KA1/SCML1/CRLF3/TAB1/ZNF367/RHEBL1
MF,GO:0015075,ion transmembrane transporter activity,-1.0509670952779826,12,0.37575757575757573,0.9647569915829487,TRPM7/SLC25A43/CLCC1/MPC2/SLC7A1/CNNM4/LRRC8B/ANO1
BP,GO:0051347,positive regulation of transferase activity,-1.068934652329041,29,0.3760504201680672,0.9647569915829487,DTX3L/MAP4K5/ADCY9/ADCY7/MAP4K2/CAMKK1/PRKAR2A/TGFBR1/ACVR2B/TAB1
BP,GO:0000375,"RNA splicing, via transesterification reactions",1.0619688861729686,13,0.3779527559055118,0.9647569915829487,CIRBP/WDR83/LSM7/HNRNPA0/CWC15/PPIE/DNAJC8/WDR33/HTATSF1/PAPOLA/HNRNPU
BP,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",1.0619688861729686,13,0.3779527559055118,0.9647569915829487,CIRBP/WDR83/LSM7/HNRNPA0/CWC15/PPIE/DNAJC8/WDR33/HTATSF1/PAPOLA/HNRNPU
BP,GO:0000398,"mRNA splicing, via spliceosome",1.0619688861729686,13,0.3779527559055118,0.9647569915829487,CIRBP/WDR83/LSM7/HNRNPA0/CWC15/PPIE/DNAJC8/WDR33/HTATSF1/PAPOLA/HNRNPU
CC,GO:0031966,mitochondrial membrane,1.075445244275625,20,0.37858508604206503,0.9647569915829487,C15orf48/UCP2/PTPMT1
BP,GO:0008202,steroid metabolic process,-1.069675013972543,11,0.3800813008130081,0.9647569915829487,LBR/PRKAA2/CYP26B1
BP,GO:0018130,heterocycle biosynthetic process,-1.0405832953028018,140,0.38009049773755654,0.9647569915829487,IL1RAP/ADCY9/KDM7A/TOB2/ADCY7/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/NUDT15/MICAL2/ASXL2/HTATIP2/UAP1/ZMYND11/ARNT2/PCBD1/ACVR2B/HAS3/CMPK1/EGLN3/RPS6KA1/SCML1/CRLF3/TAB1/ZNF367/RHEBL1
BP,GO:0007015,actin filament organization,-1.0681046406230357,19,0.38193018480492813,0.9647569915829487,DIAPH2/CYFIP1/PAK1/MYO1C/MYO1B/ACTG1/MYO5A/ARHGAP12/DIAPH1/INPPL1/SSH2/TGFBR1/CLASP2/MICAL2/TPM4
BP,GO:0009792,embryo development ending in birth or egg hatching,1.064017490210805,19,0.3825242718446602,0.9647569915829487,PDCD6/TAPT1/CMTM3/GABPA/RBPJ/MED21/TBL1XR1/SMIM14
BP,GO:0070997,neuron death,-1.0428564305352956,12,0.3838383838383838,0.9647569915829487,LANCL1/GCLM/EGLN3/PLA2G3
BP,GO:1901214,regulation of neuron death,-1.0428564305352956,12,0.3838383838383838,0.9647569915829487,LANCL1/GCLM/EGLN3/PLA2G3
BP,GO:0046328,regulation of JNK cascade,-1.064363979668394,11,0.38414634146341464,0.9647569915829487,MAP4K5/MAP4K2/RAP2A/ZMYND11
BP,GO:0006417,regulation of translation,-1.0771318130966212,17,0.38461538461538464,0.9647569915829487,SAMD4A/MKNK2/RPS6KA1/EIF5A2
BP,GO:0034248,regulation of cellular amide metabolic process,-1.0771318130966212,17,0.38461538461538464,0.9647569915829487,SAMD4A/MKNK2/RPS6KA1/EIF5A2
BP,GO:0051338,regulation of transferase activity,-1.0623670440514663,46,0.38493723849372385,0.9647569915829487,MAP4K5/ADCY9/ADCY7/MAP4K2/CAMKK1/PRKAR2A/TGFBR1/PTPRB/ACVR2B/TAB1/CCNB3
BP,GO:0006357,regulation of transcription by RNA polymerase II,-1.0501535888728033,69,0.3849462365591398,0.9647569915829487,GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/MICAL2/ASXL2/HTATIP2/ZMYND11/ARNT2/ACVR2B/EGLN3/RPS6KA1/CRLF3/ZNF367
CC,GO:0031253,cell projection membrane,-1.0626426830646798,11,0.3861788617886179,0.9647569915829487,PAK1/MAPRE1/MYO1C/APPL2/DIAPH1/MTMR6/PLEKHA1/CLASP2/PHLPP2/RASGRP2
BP,GO:0044770,cell cycle phase transition,-1.0578079654558663,28,0.386411889596603,0.9647569915829487,CDK6/KLF11/CRADD/CLASP2/CRLF3/CCNB3
BP,GO:0044772,mitotic cell cycle phase transition,-1.0578079654558663,28,0.386411889596603,0.9647569915829487,CDK6/KLF11/CRADD/CLASP2/CRLF3/CCNB3
BP,GO:0048545,response to steroid hormone,1.049756116300642,13,0.38779527559055116,0.9647569915829487,CLDN1/AKR1C3/CDKN1A/KDM3A/GBA
BP,GO:0051240,positive regulation of multicellular organismal process,1.0571985420445567,48,0.3892100192678227,0.9647569915829487,UCP2/NDRG4/TOX/PDE4B/MET/PDCD6/TAPT1/CARD9/VAMP7/VAMP7/RBPJ/KDM3A/DUSP10/ZCCHC3/BAX/GBA
BP,GO:0051173,positive regulation of nitrogen compound metabolic process,-1.0429908842957267,125,0.39072847682119205,0.9647569915829487,MAP4K5/ADCY9/KDM7A/ADCY7/GABPB2/NEDD4/SS18L2/MAP4K2/CAMKK1/CRADD/PRKAR2A/TGFBR1/MICAL2/ASXL2/SAMD4A/HTATIP2/RAP2A/ARNT2/PCBD1/EDEM1/ACVR2B/HAS3/EGLN3/RPS6KA1/PRKAA2/EIF5A2/CRLF3/TAB1
BP,GO:0032269,negative regulation of cellular protein metabolic process,-1.0420766425881616,36,0.3912133891213389,0.9647569915829487,DUS2/HMG20A/DTX3L/PPP1R14A/PRKAR2A/SAMD4A/PPP1R14C/PTPRB/ZMYND11/RPS6KA1/PRKAA2/TAB1
BP,GO:0070848,response to growth factor,-1.0657990135086424,20,0.3924843423799583,0.9647569915829487,CYFIP1/MAP3K7/ZFYVE27/EHD4/FRS2/YES1/MYO1C/PDE8A/APPL2/KIF16B/ARNT/NEDD4/TGFBR1/GCLM/ACVR2B/TAB1
BP,GO:0071363,cellular response to growth factor stimulus,-1.0657990135086424,20,0.3924843423799583,0.9647569915829487,CYFIP1/MAP3K7/ZFYVE27/EHD4/FRS2/YES1/MYO1C/PDE8A/APPL2/KIF16B/ARNT/NEDD4/TGFBR1/GCLM/ACVR2B/TAB1
